timestamp,satellite_id,orbit_position,in_eclipse,power,temperature,batteryHealth,signalStrength,memoryUsage,anomaly,anomaly_parameter,root_cause
2024-12-25 00:17:53.235401,SAT-001,0.8421052631578947,0,87.15293849160656,18.155201526369517,95.23864578319218,87.30549735449534,69.1577918771738,0,,
2024-12-25 00:27:53.235401,SAT-001,0.9473684210526315,0,89.52612346484179,22.465363787517838,94.90229944708722,81.93660821720191,71.18647569963842,0,,
2024-12-25 00:37:53.235401,SAT-001,0.05263157894736842,0,90.81997886234451,28.291153498882924,94.6998711097596,80.3509935599595,69.9140344930053,0,,
2024-12-25 00:47:53.235401,SAT-001,0.15789473684210525,0,92.73855860893521,33.41301333302582,95.34968486944162,78.38991348131626,68.79315993141307,0,,
2024-12-25 00:57:53.235401,SAT-001,0.2631578947368421,0,95.63252441229531,35.565650434364926,94.1923640913031,73.7817501161503,67.70247861274977,0,,
2024-12-25 01:07:53.235401,SAT-001,0.3684210526315789,1,73.21273852772637,31.84038396803702,95.34986297400168,76.71697392250478,55.08647894390414,0,,
2024-12-25 01:17:53.235401,SAT-001,0.47368421052631576,1,69.67807507369953,24.954175071140252,94.94954718023138,73.76507200858578,59.19079117038135,0,,
2024-12-25 01:27:53.235401,SAT-001,0.5789473684210527,1,67.93906870592185,18.648018167531646,95.32139137227831,73.13678420463253,62.16849715669787,0,,
2024-12-25 01:37:53.235401,SAT-001,0.6842105263157895,1,65.5073703093607,11.540047358000113,96.06964850181886,74.93265365716842,52.20549653464869,0,,
2024-12-25 01:47:53.235401,SAT-001,0.7894736842105263,0,85.9991678241949,16.145813972330405,94.04940735990309,77.00837448787898,52.16226013189935,0,,
2024-12-25 01:57:53.235401,SAT-001,0.8947368421052632,0,87.07360504731186,20.017499301859104,95.19620156738709,80.56282690077572,53.52456239654604,0,,
2024-12-25 02:07:53.235401,SAT-001,0.0,0,88.7845601222613,25.285829184057143,94.42292915716318,82.11006656743422,41.799951863473325,0,,
2024-12-25 02:17:53.235401,SAT-001,0.10526315789473684,0,92.85961736014362,32.16441477715416,94.61802841480902,84.27966122415742,43.6505196375947,0,,
2024-12-25 02:27:53.235401,SAT-001,0.21052631578947367,0,95.59997445219123,35.438282598939956,94.65869238275477,92.5582822182326,41.14033148563279,0,,
2024-12-25 02:37:53.235401,SAT-001,0.3157894736842105,1,74.33284351173327,33.180709914029734,93.17204131397234,90.49384177290595,49.2943159904745,0,,
2024-12-25 02:47:53.235401,SAT-001,0.42105263157894735,1,73.74578848803628,27.162505806738967,95.20305415212037,94.23935568894692,48.47034645720578,0,,
2024-12-25 02:57:53.235401,SAT-001,0.5263157894736842,1,69.40922950386765,19.87623840524425,95.1055094345361,96.39459566412839,47.58245931281858,0,,
2024-12-25 03:07:53.235401,SAT-001,0.631578947368421,1,65.91642082035754,15.613989172486635,95.31173449629223,95.51508705390869,47.03768406383634,0,,
2024-12-25 03:17:53.235401,SAT-001,0.7368421052631579,0,83.36012635158852,16.287895552037007,94.58330611184728,95.57647193855598,43.374087578483625,0,,
2024-12-25 03:27:53.235401,SAT-001,0.8421052631578947,0,85.27914836294951,14.820026824125227,94.90064144122448,95.54847059097354,44.97355974800781,0,,
2024-12-25 03:37:53.235401,SAT-001,0.9473684210526315,0,88.42702600256541,22.519571049234315,95.71707565033354,97.42477703646756,51.15099465801982,0,,
2024-12-25 03:47:53.235401,SAT-001,0.05263157894736842,0,91.18118662863992,28.24072417413619,95.52170206064872,90.55491312152466,47.086921482853434,0,,
2024-12-25 03:57:53.235401,SAT-001,0.15789473684210525,0,92.31825730769066,34.438517472845696,95.10639812839958,89.9871396511823,57.126176807525304,0,,
2024-12-25 04:07:53.235401,SAT-001,0.2631578947368421,0,93.30362053445,35.2824070781245,95.41555787003222,90.53588440066224,57.76094927689009,0,,
2024-12-25 04:17:53.235401,SAT-001,0.3684210526315789,1,72.4376002389117,30.61912693751206,95.63248967982109,86.23974520307956,57.65329158994137,0,,
2024-12-25 04:27:53.235401,SAT-001,0.47368421052631576,1,69.75227415482163,25.573109290322144,95.67441328602764,80.64803100080245,66.1389157154935,0,,
2024-12-25 04:37:53.235401,SAT-001,0.5789473684210527,1,68.34731612876291,18.209513694925626,95.3127328758856,79.40659443492478,70.49453661859258,0,,
2024-12-25 04:47:53.235401,SAT-001,0.6842105263157895,1,65.38919636978208,13.528801980942253,95.44211959494112,76.14469831078601,74.15697064194535,0,,
2024-12-25 04:57:53.235401,SAT-001,0.7894736842105263,0,84.88954918334129,14.824290091287542,94.68276558816055,76.30299458549482,71.67456571571283,0,,
2024-12-25 05:07:53.235401,SAT-001,0.8947368421052632,0,86.51357437412763,19.814487571295263,94.9254134831076,72.94565701099324,68.56162872832454,0,,
2024-12-25 05:17:53.235401,SAT-001,0.0,0,91.04273263746013,24.468467440422963,94.72675976247827,71.92018522030294,68.21288723149574,0,,
2024-12-25 05:27:53.235401,SAT-001,0.10526315789473684,0,93.65034039692674,33.15935920913138,94.64153458016219,78.92513384668601,76.57988556489722,0,,
2024-12-25 05:37:53.235401,SAT-001,0.21052631578947367,0,93.46370750830877,35.15983876320305,95.02675470541122,78.32776039013459,77.31883445105773,0,,
2024-12-25 05:47:53.235401,SAT-001,0.3157894736842105,1,74.38422728572532,31.877208650479698,95.00154402882048,76.75330594484566,77.79840689252394,0,,
2024-12-25 05:57:53.235401,SAT-001,0.42105263157894735,1,71.91087897216387,29.757852905113253,94.88728986230612,79.65916791501846,69.83534026303934,0,,
2024-12-25 06:07:53.235401,SAT-001,0.5263157894736842,1,68.03253684116122,21.760439599935403,95.28836981464025,84.74794330933499,70.75342369504472,0,,
2024-12-25 06:17:53.235401,SAT-001,0.631578947368421,1,65.59593687439826,16.18268382164477,94.86469836457503,84.00967417534794,67.26546360364422,0,,
2024-12-25 06:27:53.235401,SAT-001,0.7368421052631579,0,84.53230600388393,15.152536442153597,94.10915758924185,89.56285128408787,75.57386275739178,0,,
2024-12-25 06:37:53.235401,SAT-001,0.8421052631578947,0,85.49636480489751,17.208697937299892,95.01279458103488,91.78277578853793,74.84903776996055,0,,
2024-12-25 06:47:53.235401,SAT-001,0.9473684210526315,0,87.99736420182116,22.828895859034127,95.11373408787,90.47331314299569,73.46029235182553,0,,
2024-12-25 06:57:53.235401,SAT-001,0.05263157894736842,0,90.4427771590501,26.51317911542725,94.81041049960578,94.77361091532394,62.83069658220677,0,,
2024-12-25 07:07:53.235401,SAT-001,0.15789473684210525,0,93.3269400701797,34.249432881451675,94.47183959085642,89.75639337358082,60.821780075343,0,,
2024-12-25 07:17:53.235401,SAT-001,0.2631578947368421,0,95.0461983162012,36.71433820443451,95.22261709633516,95.57789168246974,64.4475587448026,0,,
2024-12-25 07:27:53.235401,SAT-001,0.3684210526315789,1,73.72694179110292,30.68984372774285,94.90704787244509,93.43232604259322,54.16562765991297,0,,
2024-12-25 07:37:53.235401,SAT-001,0.47368421052631576,1,69.099847529813,25.2160067795777,94.1033721663071,92.4789469661925,54.49666805023686,0,,
2024-12-25 07:47:53.235401,SAT-001,0.5789473684210527,1,67.2418041467828,18.310209400989002,95.72066160894855,91.80685053321568,54.639399467244004,0,,
2024-12-25 07:57:53.235401,SAT-001,0.6842105263157895,1,65.4446413279896,14.888657699568622,95.127201893727,91.77416703752327,50.83872835080741,0,,
2024-12-25 08:07:53.235401,SAT-001,0.7894736842105263,0,86.38754920033938,15.403907116033533,94.36682224835246,88.62236218966743,42.03232404937985,0,,
2024-12-25 08:17:53.235401,SAT-001,0.8947368421052632,0,86.14715912240983,19.478061660868182,94.13782890359619,86.8671013552681,43.3733777154626,0,,
2024-12-25 08:27:53.235401,SAT-001,0.0,0,90.99059129574528,24.73550048167197,95.40517095315546,84.86484186412594,47.29133065148109,0,,
2024-12-25 08:37:53.235401,SAT-001,0.10526315789473684,0,94.13047202003197,32.29990280768574,94.843972697515,82.48726497759283,46.031971592406855,0,,
2024-12-25 08:47:53.235401,SAT-001,0.21052631578947367,0,94.7319601460584,36.07366688948098,95.36329816066375,75.34776337923037,48.63291576305575,0,,
2024-12-25 08:57:53.235401,SAT-001,0.3157894736842105,1,74.37724612317683,34.12452060293429,95.45461121465061,76.82299100682266,42.89895247553551,0,,
2024-12-25 09:07:53.235401,SAT-001,0.42105263157894735,1,70.69681049625315,27.43016202397912,95.38342579376206,74.34679146780904,46.39458993311248,0,,
2024-12-25 09:17:53.235401,SAT-001,0.5263157894736842,1,70.3601668805054,22.395399932349033,95.54019754355686,75.31584939441953,48.67831929306565,0,,
2024-12-25 09:27:53.235401,SAT-001,0.631578947368421,1,66.07185765993994,14.802942835698513,95.08546887435735,75.17384923637233,45.61856783873155,0,,
2024-12-25 09:37:53.235401,SAT-001,0.7368421052631579,0,84.69624867464357,13.349074439464077,94.54368171011888,76.11614823846708,49.04131204257505,0,,
2024-12-25 09:47:53.235401,SAT-001,0.8421052631578947,0,84.91059787135703,17.00738178418849,95.08876491437739,76.89064871368943,53.530376546649606,0,,
2024-12-25 09:57:53.235401,SAT-001,0.9473684210526315,0,89.31932933922339,24.154206295154932,95.60027195963191,78.20359088429086,51.153715716949215,0,,
2024-12-25 10:07:53.235401,SAT-001,0.05263157894736842,0,90.09378113124404,28.523732256577194,94.71052223249424,83.02662388041527,54.62994776835308,0,,
2024-12-25 10:17:53.235401,SAT-001,0.15789473684210525,0,93.55740780185319,33.790825708349196,93.99258348758448,86.60842546784099,56.395702936887396,0,,
2024-12-25 10:27:53.235401,SAT-001,0.2631578947368421,0,93.80919509215414,35.62384247217329,94.45921718792725,87.4484753396707,61.491529279864125,0,,
2024-12-25 10:37:53.235401,SAT-001,0.3684210526315789,1,74.8171893164625,31.72919354616762,96.2635286071415,88.33257601891042,62.864206213582975,0,,
2024-12-25 10:47:53.235401,SAT-001,0.47368421052631576,1,69.59656038588135,25.110311467455166,94.95937836135947,88.89895623205793,68.63989206538227,0,,
2024-12-25 10:57:53.235401,SAT-001,0.5789473684210527,1,68.73327104670086,19.59369699293555,94.91656218675887,94.04927896206095,71.21870496493918,0,,
2024-12-25 11:07:53.235401,SAT-001,0.6842105263157895,1,64.45941865379945,13.870396422727074,95.41823465629504,97.40986178581397,66.30004325125518,0,,
2024-12-25 11:17:53.235401,SAT-001,0.7894736842105263,0,85.21881970035219,15.268134921675777,95.1926865240637,94.62298879471236,75.23926765874897,0,,
2024-12-25 11:27:53.235401,SAT-001,0.8947368421052632,0,86.30307428776423,18.88809695037463,96.00880971197687,95.09447599992188,76.49620488527692,0,,
2024-12-25 11:37:53.235401,SAT-001,0.0,0,89.6171897963199,26.07195218138015,94.58168884117644,94.24983988872557,78.66683871870887,0,,
2024-12-25 11:47:53.235401,SAT-001,0.10526315789473684,0,92.76641201992919,32.78796224361652,94.94707551502249,94.44444737995902,76.1941565122126,0,,
2024-12-25 11:57:53.235401,SAT-001,0.21052631578947367,0,95.07498329452828,35.12360073945811,94.8344623291701,86.43228461416619,73.93952699314092,0,,
2024-12-25 12:07:53.235401,SAT-001,0.3157894736842105,1,73.43725104237859,33.42888664962188,94.97583089499406,87.17816144732026,75.10575868508721,0,,
2024-12-25 12:17:53.235401,SAT-001,0.42105263157894735,1,72.56095199472882,28.85801203313102,95.11763583499012,84.57837209441084,70.79005862760366,0,,
2024-12-25 12:27:53.235401,SAT-001,0.5263157894736842,1,69.66274472428644,21.329289097543484,95.21303439652938,84.43431397319404,72.61200438755189,0,,
2024-12-25 12:37:53.235401,SAT-001,0.631578947368421,1,66.52596126131353,17.582695731274303,95.17578514131331,82.4031223257488,65.39420156761638,0,,
2024-12-25 12:47:53.235401,SAT-001,0.7368421052631579,0,86.13399211750878,16.103794370914297,94.90011691004382,81.34109800344062,65.9905478780595,0,,
2024-12-25 12:57:53.235401,SAT-001,0.8421052631578947,0,87.10142993910308,16.708945521952025,95.93135946020111,80.09362691835511,59.75734873175955,0,,
2024-12-25 13:07:53.235401,SAT-001,0.9473684210526315,0,89.3023716231485,20.96787088062709,95.494902796372,79.44837403358413,66.17600293967539,0,,
2024-12-25 13:17:53.235401,SAT-001,0.05263157894736842,0,91.66301071028747,27.02035310771325,94.93313672295892,76.58180211843668,66.7000932836194,0,,
2024-12-25 13:27:53.235401,SAT-001,0.15789473684210525,0,95.21683772363305,35.552955541977504,95.93614905612071,75.13123456006628,55.94095933480265,0,,
2024-12-25 13:37:53.235401,SAT-001,0.2631578947368421,0,94.99661099506393,34.61213210432829,95.72994281407856,74.93984543825755,57.38018331300942,0,,
2024-12-25 13:47:53.235401,SAT-001,0.3684210526315789,1,74.37779821337914,31.787433109274435,94.16291132118597,76.31077842622456,51.21594155786807,0,,
2024-12-25 13:57:53.235401,SAT-001,0.47368421052631576,1,71.25962890638525,25.1241229153853,94.98860405315833,79.30647363955218,51.136920986047166,0,,
2024-12-25 14:07:53.235401,SAT-001,0.5789473684210527,1,68.68889217141347,17.935627202376686,94.78029404199775,84.24177429284887,47.63498004052642,0,,
2024-12-25 14:17:53.235401,SAT-001,0.6842105263157895,1,65.60155187078573,14.74446032836682,95.22976003387419,88.90992076261747,44.84455030423021,0,,
2024-12-25 14:27:53.235401,SAT-001,0.7894736842105263,0,85.84331092939121,15.51340393699569,95.16927065734023,88.0617190853614,52.19777436470638,0,,
2024-12-25 14:37:53.235401,SAT-001,0.8947368421052632,0,87.60523698091714,18.0415565039471,95.5512200468871,93.20116273081761,44.32769051798557,0,,
2024-12-25 14:47:53.235401,SAT-001,0.0,0,91.05815869778488,22.973982866689852,95.790504778829,96.62218808402112,45.426477881180276,0,,
2024-12-25 14:57:53.235401,SAT-001,0.10526315789473684,0,91.84996259824149,32.12394024249375,95.21400511349998,92.55138711875044,44.79439256091325,0,,
2024-12-25 15:07:53.235401,SAT-001,0.21052631578947367,0,94.32634677392987,38.25705723425277,95.7667699841821,97.39946823338066,34.673931457242155,0,,
2024-12-25 15:17:53.235401,SAT-001,0.3157894736842105,1,76.26171480775038,32.41371843154364,94.82047551917795,97.56617423092757,44.45675467006579,0,,
2024-12-25 15:27:53.235401,SAT-001,0.42105263157894735,1,70.72048677086295,28.519421729431844,94.70126778937365,96.38948802397964,45.68242021529031,0,,
2024-12-25 15:37:53.235401,SAT-001,0.5263157894736842,1,70.28784063723964,19.928486359155162,95.68801350002717,93.46668222472404,49.791262299858786,0,,
2024-12-25 15:47:53.235401,SAT-001,0.631578947368421,1,66.56431110115996,18.80894038743287,93.44514928315458,93.19850773331608,60.74975510832241,0,,
2024-12-25 15:57:53.235401,SAT-001,0.7368421052631579,0,83.92014984969597,15.306949459766564,94.34001474544304,92.48701136084796,53.16745480012371,0,,
2024-12-25 16:07:53.235401,SAT-001,0.8421052631578947,0,86.80347916396039,15.73244425557518,94.86797633687182,86.62654630425095,61.22165999100433,0,,
